Team_Id,Team_Name,Mu,Sigma
1101,Abilene Chr,25.0,8.333333333333334
1102,Air Force,26.623552280368507,1.7877100145384741
1103,Akron,29.860426436450908,1.5900044885815376
1104,Alabama,34.4191479493638,1.5454857470518668
1105,Alabama A&M,8.751791351997968,1.7305306545700232
1106,Alabama St,12.546293831695419,1.6026152779330243
1107,Albany NY,21.07582272503405,1.5650860949739132
1108,Alcorn St,10.85604615210185,1.6536490564067199
1109,Alliant Intl,25.0,8.333333333333334
1110,American Univ,25.607273247822302,1.6101623111674221
1111,Appalachian St,18.595073714119202,1.5460013766450966
1112,Arizona,32.455968675190356,1.4976389477486298
1113,Arizona St,23.784622538851295,1.577763427558752
1114,Ark Little Rock,24.23033699458757,1.6042916971298722
1115,Ark Pine Bluff,13.981725249635254,1.508961753751316
1116,Arkansas,31.3914498638462,1.532405592264757
1117,Arkansas St,21.62133624573103,1.5107702031733907
1118,Armstrong St,25.0,8.333333333333334
1119,Army,18.274602940954473,1.66279717451754
1120,Auburn,28.61590636555505,1.628519640771572
1121,Augusta,25.0,8.333333333333334
1122,Austin Peay,20.137766882709332,1.640702417004326
1123,Ball St,20.066253966029286,1.6149360655489198
1124,Baylor,40.83022062135373,1.6948373439150477
1125,Belmont,30.243305564323816,1.6173071764429598
1126,Bethune-Cookman,20.27139594871014,1.5801810290179785
1127,Binghamton,6.584305857771455,2.162476346656307
1128,Birmingham So,25.0,8.333333333333334
1129,Boise St,27.050481366127862,1.7194113141433836
1130,Boston College,23.431276000398938,1.6830556219697907
1131,Boston Univ,21.96777653829591,1.5851330520127598
1132,Bowling Green,24.52463385730186,1.5346394700934711
1133,Bradley,20.028281569379363,1.6382421864499557
1134,Brooklyn,25.0,8.333333333333334
1135,Brown,15.563232240925784,1.7419147271213995
1136,Bryant,7.798336938146078,2.0870146326505465
1137,Bucknell,28.79238008627522,1.7000588987857235
1138,Buffalo,29.07265836725708,1.6287741959991209
1139,Butler,28.944092781098004,1.5023242168671906
1140,BYU,33.808326598742156,1.8214285770027692
1141,C Michigan,18.3013522860634,1.5608858525364124
1142,Cal Poly SLO,21.763098211399836,1.5596741867933128
1143,California,33.66071769342689,1.60118691464651
1144,Campbell,20.52245229910403,1.5317746448631837
1145,Canisius,12.333470564749842,1.8034722466399755
1146,Cent Arkansas,14.016921560800965,1.6659468121563603
1147,Centenary,25.0,8.333333333333334
1148,Central Conn,21.6055464586055,1.6810321138224693
1149,Charleston So,22.948307879746586,1.5986851979075594
1150,Charlotte,25.491341897011498,1.5895139445483177
1151,Chattanooga,15.927732315377103,1.5818055953561359
1152,Chicago St,11.826308742853422,2.0153090447635207
1153,Cincinnati,37.333765941700996,1.4617657921138474
1154,Citadel,12.623410273450736,1.99414663611217
1155,Clemson,28.23140116324132,1.530649431098813
1156,Cleveland St,27.573416263394442,1.5844620963643903
1157,Coastal Car,22.07158066248803,1.6122358783985076
1158,Col Charleston,24.397875038848298,1.5548748385967062
1159,Colgate,15.63158589964211,1.659846573117052
1160,Colorado,32.608429006313564,1.494439344993583
1161,Colorado St,34.3492469876867,1.5672981790332574
1162,Columbia,21.98428586228418,1.6533269705670177
1163,Connecticut,34.21516893744365,1.5501660158875274
1164,Coppin St,17.793633015470203,1.6739070402606757
1165,Cornell,22.90474339684705,1.7194821329280456
1166,Creighton,37.72932677189287,1.6967416273498115
1167,CS Bakersfield,20.930514415532866,1.6617535073560956
1168,CS Fullerton,25.765769564838475,1.6377924357738267
1169,CS Northridge,15.158746352887311,1.8172996365749226
1170,CS Sacramento,16.902538780344138,1.744304613822929
1171,Dartmouth,14.215794809432344,1.8656371868194335
1172,Davidson,30.25220309511527,1.7735776362335882
1173,Dayton,32.30292409462535,1.4918098118214498
1174,Delaware,26.459160444653502,1.5725674266872662
1175,Delaware St,19.79781942597943,1.6052158940382792
1176,Denver,28.49132962321675,1.6421876308779462
1177,DePaul,27.039641964519564,1.6576913037072545
1178,Detroit,28.73174473580327,1.5125684545849862
1179,Drake,28.74446639400213,1.5601156618706211
1180,Drexel,33.506501205742396,1.6890898429214303
1181,Duke,38.52439817412604,1.7088433359634303
1182,Duquesne,28.485128088210683,1.5293038235533272
1183,E Illinois,17.628857348111506,1.6877545442877138
1184,E Kentucky,19.486464007376984,1.5589637144952537
1185,E Michigan,21.201848968197545,1.538072678217234
1186,E Washington,19.443651105648417,1.574842494934642
1187,East Carolina,25.723201576406254,1.6640116319046074
1188,Edwardsville,17.045932430790877,1.7401415803230802
1189,Elon,19.982279416084612,1.5831104090400054
1190,ETSU,22.553277790669096,1.518810688327461
1191,Evansville,28.826816988278424,1.527713908154069
1192,F Dickinson,10.060567099184908,2.0637354428304393
1193,Fairfield,26.608595318159132,1.5105733443303098
1194,FL Atlantic,20.44110465980479,1.5967499432911385
1195,FL Gulf Coast,22.168604015638795,1.5387390106685628
1196,Florida,35.730795670776814,1.5418964420543366
1197,Florida A&M,14.58430240234317,1.6555276023457175
1198,Florida Intl,18.564117136162654,1.5879922801950899
1199,Florida St,36.5818276635858,1.4319835225650068
1200,Fordham,23.12353201377894,1.6100584971825755
1201,Fresno St,21.381437524673423,1.572971399643713
1202,Furman,20.672048556593666,1.5819585229682167
1203,G Washington,23.900790901632213,1.6314200186776098
1204,Ga Southern,21.638636569538303,1.6247492165977373
1205,Gardner Webb,16.74768716936898,1.51291037972365
1206,George Mason,30.57210875699918,1.5570946675432928
1207,Georgetown,37.08960027038463,1.631575397919617
1208,Georgia,29.985807647833735,1.5442640146576228
1209,Georgia St,27.534385736622472,1.5747626081536188
1210,Georgia Tech,24.704163117371895,1.593048492570721
1211,Gonzaga,36.60002674647703,1.836135676361739
1212,Grambling,7.073277357082821,1.82547123644083
1213,Grand Canyon,25.0,8.333333333333334
1214,Hampton,16.33991318999259,1.500692907988079
1215,Hardin-Simmons,25.0,8.333333333333334
1216,Hartford,16.043006049086266,1.7509936702341544
1217,Harvard,34.154607675657346,2.0217556617360426
1218,Hawaii,24.10906419919757,1.5392999513092693
1219,High Point,18.947422495291857,1.541910353916188
1220,Hofstra,20.424171904501982,1.5643294664404321
1221,Holy Cross,24.064817871561896,1.6161010855657048
1222,Houston,25.742575219239015,1.5441533179019535
1223,Houston Bap,15.59208696159873,1.618114487642372
1224,Howard,16.146577969505504,1.63653688190891
1225,Idaho,25.645032230635408,1.5278887304858357
1226,Idaho St,17.078026571874442,1.6373807206174025
1227,IL Chicago,18.85133540959606,1.6871813736291104
1228,Illinois,33.10478863821302,1.5233554369288071
1229,Illinois St,30.821191331405995,1.4975752633733568
1230,Incarnate Word,25.0,8.333333333333334
1231,Indiana,38.5284806674985,1.5779994637403334
1232,Indiana St,29.188238630576407,1.5517163081308858
1233,Iona,31.1151050828139,1.7017720893645532
1234,Iowa,33.43894604058043,1.4480729844896854
1235,Iowa St,36.280378629697886,1.556810485885453
1236,IPFW,20.59276585498928,1.6070257887401471
1237,IUPUI,24.554171201120997,1.5809083003884306
1238,Jackson St,9.537704337005911,1.65865917214017
1239,Jacksonville,17.406292725276746,1.7538306097773484
1240,Jacksonville St,20.32071185657008,1.6070390205896483
1241,James Madison,19.25662222586699,1.5822305150912472
1242,Kansas,41.45053593549529,1.6159197527516325
1243,Kansas St,36.670063793236366,1.5814271791153047
1244,Kennesaw,9.21357555036386,1.990255394351498
1245,Kent,26.819348899835024,1.5675562753193766
1246,Kentucky,44.7845242395208,2.0213105239236313
1247,La Salle,30.890638024495836,1.5219061363337005
1248,Lafayette,21.047356703208134,1.5737592746773623
1249,Lamar,25.910028366832613,1.5878775213001892
1250,Lehigh,30.069708531424066,1.7119738366198838
1251,Liberty,18.53188866679356,1.6106881671769968
1252,Lipscomb,19.99229138485626,1.6141835448015223
1253,Long Beach St,33.123608288751356,1.8446902638009082
1254,Long Island,30.507350945939418,1.7073848195935963
1255,Longwood,12.538450729921296,1.7691840455555143
1256,Louisiana Tech,24.72183801908133,1.493891584948656
1257,Louisville,38.27742232706148,1.5211014709794208
1258,Loy Marymount,28.54035797891732,1.6235956278538344
1259,Loyola MD,28.728523673269954,1.6168509131085473
1260,Loyola-Chicago,17.067322574650934,1.8052146757021361
1261,LSU,33.14347251848532,1.5169449817807792
1262,MA Lowell,25.0,8.333333333333334
