Team_Id,Team_Name,Mu,Sigma
1101,Abilene Chr,14.480679915934772,1.6787030553873397
1102,Air Force,25.06263651444754,1.7039660632992852
1103,Akron,27.379882521898878,1.3964697600112894
1104,Alabama,31.761788516933795,1.5408599228611508
1105,Alabama A&M,12.798400950819003,1.7385605172161993
1106,Alabama St,20.229606322673604,1.776453738981452
1107,Albany NY,28.389455982365813,1.6153341313424638
1108,Alcorn St,7.480112604607096,1.8860112853358248
1109,Alliant Intl,25.0,8.333333333333334
1110,American Univ,22.519391984446564,1.3989908560378523
1111,Appalachian St,20.96696029382018,1.535796962240115
1112,Arizona,42.28823698579741,1.705103416939922
1113,Arizona St,31.731564267471683,1.4500808224107549
1114,Ark Little Rock,19.978044097194537,1.5297894657717654
1115,Ark Pine Bluff,15.664527906344555,1.61728236480362
1116,Arkansas,37.88605126598605,1.5652413056944232
1117,Arkansas St,17.973379966776267,1.5725652672903854
1118,Armstrong St,25.0,8.333333333333334
1119,Army,19.94872175036639,1.5481182434238177
1120,Auburn,29.52889026316527,1.4560354076611004
1121,Augusta,25.0,8.333333333333334
1122,Austin Peay,15.64930994685244,1.768891732593063
1123,Ball St,18.306414538231248,1.6956932748133124
1124,Baylor,38.26139748267018,1.543307665355807
1125,Belmont,27.733626409395082,1.6006151776056672
1126,Bethune-Cookman,12.093846902082161,1.6699790056951302
1127,Binghamton,13.102203509025165,2.0043684443246894
1128,Birmingham So,25.0,8.333333333333334
1129,Boise St,34.22235963608244,1.7050540029546206
1130,Boston College,29.759129311383074,1.6277044584696703
1131,Boston Univ,21.32907057497166,1.5237048927354315
1132,Bowling Green,27.91537451871299,1.5911299590149806
1133,Bradley,19.632652847614306,1.6398100957612773
1134,Brooklyn,25.0,8.333333333333334
1135,Brown,21.121574510115213,1.5879052328745298
1136,Bryant,23.13111702328909,1.4819361311081667
1137,Bucknell,24.33316313480126,1.4287752435023564
1138,Buffalo,31.19376585623414,1.5409007696708896
1139,Butler,35.8956803381945,1.536559193943796
1140,BYU,33.47871137579508,1.6009743965863656
1141,C Michigan,29.666013893231213,1.5896332794229684
1142,Cal Poly SLO,23.61124825139416,1.58271001811036
1143,California,30.699342236160632,1.5296898965270784
1144,Campbell,14.747069738625482,1.6288544322345317
1145,Canisius,21.87188076930787,1.4935732200851453
1146,Cent Arkansas,7.2266177416113235,2.176567720348544
1147,Centenary,25.0,8.333333333333334
1148,Central Conn,13.52522629898797,1.736114677732058
1149,Charleston So,23.98670490274168,1.741615397774888
1150,Charlotte,23.34547003874838,1.5372872551889127
1151,Chattanooga,25.445598936562888,1.599266208956553
1152,Chicago St,13.289685558680393,1.8347310076465264
1153,Cincinnati,33.08983831458749,1.5269194130705281
1154,Citadel,15.906307295310672,1.6137475006681758
1155,Clemson,31.895649176589362,1.5499752657665575
1156,Cleveland St,25.984440864402618,1.5626665249714056
1157,Coastal Car,25.010449467643777,1.627022022629702
1158,Col Charleston,18.442404716129165,1.5439650858860292
1159,Colgate,22.90651749277306,1.4736467152252242
1160,Colorado,30.023002827117967,1.504250543006881
1161,Colorado St,34.77771619785542,1.8202678212703967
1162,Columbia,22.546239386855987,1.601145116400041
1163,Connecticut,32.80704821949888,1.4587736249533887
1164,Coppin St,13.82285598143876,1.8176937386012444
1165,Cornell,21.98613757128967,1.5593054941492899
1166,Creighton,28.13224480865824,1.6108254898992664
1167,CS Bakersfield,17.12156196130912,1.615301230887086
1168,CS Fullerton,17.60504471564543,1.6491034221437404
1169,CS Northridge,18.313759991372144,1.7150132462292385
1170,CS Sacramento,23.802536100350437,1.5534319710068745
1171,Dartmouth,24.571467120854063,1.5118198438544446
1172,Davidson,35.19274628968329,1.6601399702961084
1173,Dayton,34.00083722977818,1.6046241938223347
1174,Delaware,21.90196090277618,1.605411399492388
1175,Delaware St,19.173788191515285,1.4778452596623195
1176,Denver,20.845850046275284,1.5419532374633729
1177,DePaul,26.971264791280692,1.5146413608477172
1178,Detroit,22.79247754879695,1.4975696777604204
1179,Drake,21.151363965006293,1.7548549176076207
1180,Drexel,22.157457456901817,1.5707574175380339
1181,Duke,43.90430032565789,1.7660690599208764
1182,Duquesne,24.410914333658564,1.6283894382396769
1183,E Illinois,23.578140637476285,1.6348511415729161
1184,E Kentucky,24.97329949048255,1.687383081286337
1185,E Michigan,26.525093502956203,1.5103148158497122
1186,E Washington,27.99387664515857,1.6992032521685807
1187,East Carolina,25.46786933721683,1.655520373142034
1188,Edwardsville,20.572795820122316,1.7271791349868295
1189,Elon,21.28367522343971,1.5133805155059792
1190,ETSU,20.763181609204764,1.5886449066641992
1191,Evansville,27.94653171412023,1.6317514929407135
1192,F Dickinson,15.002906164562352,1.6628991424515829
1193,Fairfield,14.48466739186909,1.5862856559340353
1194,FL Atlantic,16.995369144802215,1.6752438923361241
1195,FL Gulf Coast,25.05514157743713,1.6616968960406033
1196,Florida,31.697529209705134,1.5127703098553107
1197,Florida A&M,5.435079286127393,2.096825035594563
1198,Florida Intl,22.804095377876667,1.5040968877388683
1199,Florida St,32.186612901520974,1.5493131403955422
1200,Fordham,22.86083999005579,1.6760931413536921
1201,Fresno St,26.82143976511474,1.68377362143431
1202,Furman,17.437881498466272,1.5813232598805436
1203,G Washington,31.432945845999566,1.5704211363429794
1204,Ga Southern,26.185758024415655,1.62151453931441
1205,Gardner Webb,22.889563124216263,1.5552237892135417
1206,George Mason,22.735792676203396,1.6142868267845862
1207,Georgetown,36.38082785202787,1.5215916980820556
1208,Georgia,35.2406127148258,1.5275801200423103
1209,Georgia St,28.286436954058875,1.5566362448676916
1210,Georgia Tech,28.4015731620274,1.5419039088091753
1211,Gonzaga,41.396566109451115,2.271016117000139
1212,Grambling,0.25460061065416123,2.2789415712593843
1213,Grand Canyon,20.468680123212216,1.5975584188181187
1214,Hampton,18.840558459570964,1.507449514770784
1215,Hardin-Simmons,25.0,8.333333333333334
1216,Hartford,18.824026378137525,1.642276383445811
1217,Harvard,31.423059149104546,1.737034388772242
1218,Hawaii,27.504335092346167,1.5169566804520112
1219,High Point,26.091366505483183,1.7591803430425335
1220,Hofstra,25.04501750136883,1.50833351581808
1221,Holy Cross,21.550089033644173,1.447924345411524
1222,Houston,23.956613704256775,1.6208557695879644
