Team_Id,Team_Name,Mu,Sigma
1101,Abilene Chr,25.0,8.333333333333334
1102,Air Force,27.255424940021545,1.6698270148270333
1103,Akron,29.496638170277162,1.5473583468253986
1104,Alabama,30.604313774173317,1.4931724616439672
1105,Alabama A&M,15.322017941397782,1.716729400804129
1106,Alabama St,18.8972135577633,1.699073409345168
1107,Albany NY,20.645180357039436,1.508343169482854
1108,Alcorn St,9.754865467014953,1.715074505819059
1109,Alliant Intl,25.0,8.333333333333334
1110,American Univ,27.179257124739934,1.5034005263906323
1111,Appalachian St,25.45422291061847,1.6000838348524764
1112,Arizona,35.39794179585025,1.5234125911735057
1113,Arizona St,35.09853214210361,1.5899623344870817
1114,Ark Little Rock,25.664870866855836,1.595333156678243
1115,Ark Pine Bluff,13.169533138877176,1.5833143205307814
1116,Arkansas,34.62436145973074,1.4564771165452934
1117,Arkansas St,17.30152783349906,1.6883221526296015
1118,Armstrong St,25.0,8.333333333333334
1119,Army,21.292172138440538,1.4973136420574575
1120,Auburn,27.63580984902239,1.6643331361948097
1121,Augusta,25.0,8.333333333333334
1122,Austin Peay,25.25989329288307,1.5160871797985234
1123,Ball St,17.53969195406812,1.7692503338422256
1124,Baylor,34.3793191810873,1.6442311484290713
1125,Belmont,26.86496110431585,1.5816314054041793
1126,Bethune-Cookman,14.334331311219174,1.551408050938279
1127,Binghamton,20.54963874889773,1.5288391760434075
1128,Birmingham So,25.0,8.333333333333334
1129,Boise St,30.143175787701395,1.566790921480246
1130,Boston College,29.7033595576101,1.5682420394310752
1131,Boston Univ,21.291752685762845,1.516768030527982
1132,Bowling Green,23.018880171891375,1.5536196899984633
1133,Bradley,30.441581627635337,1.4705765604734975
1134,Brooklyn,25.0,8.333333333333334
1135,Brown,27.904207187562314,1.756247859289472
1136,Bryant,25.0,8.333333333333334
1137,Bucknell,20.80724613907655,1.4375355641738572
1138,Buffalo,19.580430168611038,1.6843034679840636
1139,Butler,39.64633963104264,1.9928473883217408
1140,BYU,35.35756277843375,1.6440490177443332
1141,C Michigan,23.741994220656565,1.5166215283461586
1142,Cal Poly SLO,20.241368602397973,1.6155888867311958
1143,California,32.64561351986772,1.6067028538316337
1144,Campbell,15.298457188885175,1.5789207598826425
1145,Canisius,16.772451430524086,1.6856048661377814
1146,Cent Arkansas,17.062773704641753,1.6861244545566212
1147,Centenary,17.782837922026534,1.5591506527280983
1148,Central Conn,22.550464201494464,1.5276496460602238
1149,Charleston So,15.904401253809478,1.8072777242384226
1150,Charlotte,31.004237974730763,1.4215918798349139
