Team_Id,Team_Name,Mu,Sigma
1101,Abilene Chr,25.0,8.333333333333334
1102,Air Force,20.48114226030546,1.932404268229563
1103,Akron,27.35408175516242,1.4861503453930027
1104,Alabama,31.263695013783128,1.5613893372730103
1105,Alabama A&M,8.927384344010214,1.7174393188140353
1106,Alabama St,20.963247199099285,1.8639057896288949
1107,Albany NY,23.21057000233161,1.461989576719021
1108,Alcorn St,6.364878153862681,1.7753393251929617
1109,Alliant Intl,25.0,8.333333333333334
1110,American Univ,30.479255440220374,1.7371302115867138
1111,Appalachian St,20.048035977834644,1.5920168783821385
1112,Arizona,35.15162324528174,1.5219614293965493
1113,Arizona St,37.92509795698934,1.5300232563337168
1114,Ark Little Rock,29.08319117183356,1.6172533631677766
1115,Ark Pine Bluff,14.312608688770394,1.680849627505466
1116,Arkansas,28.415855619090145,1.5849487884891826
1117,Arkansas St,19.08031504419877,1.630681090922955
1118,Armstrong St,25.0,8.333333333333334
1119,Army,19.54858773467534,1.604079843170918
1120,Auburn,34.70745097614514,1.542516368549053
1121,Augusta,25.0,8.333333333333334
1122,Austin Peay,24.352884243385784,1.537065121033056
1123,Ball St,20.647252259543922,1.4934307011659218
1124,Baylor,32.93396873448932,1.538784908168781
1125,Belmont,23.739714517590844,1.5404052295801383
1126,Bethune-Cookman,17.08362810950818,1.5351690518882684
1127,Binghamton,29.322097777573322,1.4917480431916585
1128,Birmingham So,25.0,8.333333333333334
1129,Boise St,27.17279991217899,1.5455020384452998
1130,Boston College,36.43511032759079,1.5711102987661618
1131,Boston Univ,25.259952938801863,1.5018635277939378
1132,Bowling Green,25.39254833493124,1.5258944394973817
1133,Bradley,29.120260214256472,1.488398525050231
1134,Brooklyn,25.0,8.333333333333334
1135,Brown,17.876847225146633,1.5869534135212584
1136,Bryant,15.90805759313025,1.7031686669174064
1137,Bucknell,16.852660512016435,1.5858824632703037
1138,Buffalo,27.96920609963141,1.5931572723405967
1139,Butler,35.34034726116516,1.9397020380561314
1140,BYU,35.91010960606186,1.7054928177068307
1141,C Michigan,18.602676941233867,1.5572127745703106
1142,Cal Poly SLO,17.088040001385185,1.547435421204552
1143,California,36.23795773224419,1.5629748418602538
1144,Campbell,19.84015989868326,1.5327040861286994
1145,Canisius,21.974329837658242,1.5364182509566977
1146,Cent Arkansas,15.438601596270237,1.727430151530828
1147,Centenary,15.996648139852082,1.6275158798392475
1148,Central Conn,19.969514644655394,1.5144216721720465
1149,Charleston So,15.039098503731221,1.8217207712798977
1150,Charlotte,24.329561576067583,1.5807903816458646
1151,Chattanooga,23.343791065503243,1.5320297018481066
1152,Chicago St,20.668698006366977,1.7517098772770026
1153,Cincinnati,32.58754759851388,1.534275226377903
1154,Citadel,26.01211111601637,1.6079494694272551
1155,Clemson,37.7191906828423,1.7516391800756954
1156,Cleveland St,31.802344213651743,1.5242189679460485
1157,Coastal Car,16.94049824909488,1.6746542504337898
1158,Col Charleston,28.75698836907102,1.6983003697907717
1159,Colgate,17.597650802617558,1.6369523695123693
1160,Colorado,21.86245282167295,1.857507152307787
1161,Colorado St,23.877009728710433,1.6392044479912629
1162,Columbia,20.373324698329125,1.6012374073545304
1163,Connecticut,43.5984313175202,1.8734487645344204
1164,Coppin St,18.356120860967444,1.6094858827209062
1165,Cornell,27.16433122597351,1.7687654138948887
1166,Creighton,35.05406349166865,1.6180015655134663
1167,CS Bakersfield,16.949978989699066,1.7146978900010574
1168,CS Fullerton,21.569805526431054,1.4696931446477226
1169,CS Northridge,24.94091974679756,1.553578057298429
1170,CS Sacramento,10.84007070304153,2.038515918754207
1171,Dartmouth,18.800397284597246,1.723657708473022
1172,Davidson,31.703778805811325,1.9989996086715656
1173,Dayton,34.536855753017186,1.6688591180838388
1174,Delaware,22.382773768911022,1.4518310152195717
1175,Delaware St,13.432099718587727,1.6903040979870851
1176,Denver,22.645716419449766,1.4768380337603673
1177,DePaul,23.717014859775464,1.8492006682554099
1178,Detroit,16.63523064192261,1.8414306107694698
1179,Drake,26.923088364045558,1.5113571644701258
1180,Drexel,24.585058289931766,1.5481622004217608
1181,Duke,43.66239886255798,1.634097783068865
1182,Duquesne,31.225268803602084,1.506842456363163
1183,E Illinois,19.542838209984474,1.596379019099004
1184,E Kentucky,23.925650134786334,1.567354793423114
1185,E Michigan,15.893419651807148,1.8837285954792335
1186,E Washington,19.520035960120932,1.6564455585417286
1187,East Carolina,22.19416027758048,1.6818269867665654
1188,Edwardsville,14.04523981305697,2.039522628154921
1189,Elon,18.663895495931154,1.574836782190631
1190,ETSU,25.441567918895586,1.5402418847024917
1191,Evansville,28.712812750308384,1.5896553289690012
1192,F Dickinson,14.910515583472204,1.6057027010275953
1193,Fairfield,25.026677768309245,1.5399863299002916
1194,FL Atlantic,14.849600895385484,1.7136877061657942
1195,FL Gulf Coast,17.262151130465075,1.591209266277955
1196,Florida,33.79086801202604,1.5832391041401654
1197,Florida A&M,14.919145026247612,1.5643959873830047
1198,Florida Intl,21.416371749455593,1.5471694171081978
1199,Florida St,40.32031407993923,1.5980031899113167
1200,Fordham,15.802028099932361,2.084265226668147
1201,Fresno St,21.88318459787419,1.4839977782046812
1202,Furman,14.175826283758253,2.0364281839897878
1203,G Washington,22.397023212755382,1.6921310337275526
1204,Ga Southern,15.426299235411568,1.6712055434425057
1205,Gardner Webb,19.556245247996923,1.6772619497699248
1206,George Mason,29.435236593157057,1.611987615093578
1207,Georgetown,33.11756544477959,1.5872687877856237
1208,Georgia,26.387101505642725,1.6332330949047178
1209,Georgia St,21.789770533394147,1.6348477781779924
1210,Georgia Tech,29.959487048832518,1.7130043871904657
1211,Gonzaga,37.74084761375373,1.9142777456946842
1212,Grambling,6.041686818361049,1.740202838074123
